Tag,Name,Keyword,VR,VM,Remarks,Tag_cleaned
"(0046,0101)",Add Intermediate Sequence,Add​Intermediate​Sequence,SQ,1,,00460101
"(0046,0102)",Add Other Sequence,Add​Other​Sequence,SQ,1,,00460102
"(0046,0104)",Add Power,Add​Power,FD,1,,00460104
"(0046,0106)",Viewing Distance,Viewing​Distance,FD,1,,00460106
"(0046,0110)",Cornea Measurements Sequence,Cornea​Measurements​Sequence,SQ,1,,00460110
"(0046,0111)",Source of Cornea Measurement Data Code Sequence,Sourc​eOf​Cornea​Measurement​Data​Code​Sequence,SQ,1,,00460111
"(0046,0112)",Steep Corneal Axis Sequence,Steep​Corneal​Axis​Sequence,SQ,1,,00460112
"(0046,0113)",Flat Corneal Axis Sequence,Flat​Corneal​Axis​Sequence,SQ,1,,00460113
"(0046,0114)",Corneal Power,Corneal​Power,FD,1,,00460114
"(0046,0115)",Corneal Axis,Corneal​Axis,FD,1,,00460115
"(0046,0116)",Cornea Measurement Method Code Sequence,Cornea​Measurement​Method​CodeS​equence,SQ,1,,00460116
"(0046,0117)",Refractive Index of Cornea,Refractive​Index​Of​Cornea,FL,1,,00460117
"(0046,0118)",Refractive Index of Aqueous Humor,Refractive​Index​Of​Aqueous​Humor,FL,1,,00460118
"(0046,0121)",Visual Acuity Type Code Sequence,Visual​Acuity​Type​Code​Sequence,SQ,1,,00460121
"(0046,0122)",Visual Acuity Right Eye Sequence,Visual​Acuity​Right​Eye​Sequence,SQ,1,,00460122
"(0046,0123)",Visual Acuity Left Eye Sequence,Visual​Acuity​Left​Eye​Sequence,SQ,1,,00460123
"(0046,0124)",Visual Acuity Both Eyes Open Sequence,Visual​Acuity​Both​Eyes​Open​Sequence,SQ,1,,00460124
"(0046,0125)",Viewing Distance Type,Viewing​Distance​Type,CS,1,,00460125
"(0046,0135)",Visual Acuity Modifiers,Visual​Acuity​Modifiers,SS,2,,00460135
"(0046,0137)",Decimal Visual Acuity,Decimal​Visual​Acuity,FD,1,,00460137
"(0046,0139)",Optotype Detailed Definition,Optotype​Detailed​Definition,LO,1,,00460139
"(0046,0145)",Referenced Refractive Measurements Sequence,Referenced​Refractive​Measurements​Sequence,SQ,1,,00460145
"(0046,0146)",Sphere Power,Sphere​Power,FD,1,,00460146
"(0046,0147)",Cylinder Power,Cylinder​Power,FD,1,,00460147
"(0046,0201)",Corneal Topography Surface,Corneal​Topography​Surface,CS,1,,00460201
"(0046,0202)",Corneal Vertex Location,Corneal​Vertex​Location,FL,2,,00460202
"(0046,0203)",Pupil Centroid X-Coordinate,Pupil​Centroid​X​Coordinate,FL,1,,00460203
"(0046,0204)",Pupil Centroid Y-Coordinate,Pupil​Centroid​Y​Coordinate,FL,1,,00460204
"(0046,0205)",Equivalent Pupil Radius,Equivalent​Pupil​Radius,FL,1,,00460205
"(0046,0207)",Corneal Topography Map Type Code Sequence,Corneal​Topography​Map​Type​Code​Sequence,SQ,1,,00460207
"(0046,0208)",Vertices of the Outline of Pupil,Vertices​Of​The​Outline​Of​Pupil,IS,2-2n,,00460208
"(0046,0210)",Corneal Topography Mapping Normals Sequence,Corneal​Topography​Mapping​Normals​Sequence,SQ,1,,00460210
"(0046,0211)",Maximum Corneal Curvature Sequence,Maximum​Corneal​Curvature​Sequence,SQ,1,,00460211
"(0046,0212)",Maximum Corneal Curvature,Maximum​Corneal​Curvature,FL,1,,00460212
"(0046,0213)",Maximum Corneal Curvature Location,Maximum​Corneal​Curvature​Location,FL,2,,00460213
"(0046,0215)",Minimum Keratometric Sequence,Minimum​Keratometric​Sequence,SQ,1,,00460215
"(0046,0218)",Simulated Keratometric Cylinder Sequence,Simulated​Keratometric​Cylinder​Sequence,SQ,1,,00460218
"(0046,0220)",Average Corneal Power,Average​Corneal​Power,FL,1,,00460220
"(0046,0224)",Corneal I-S Value,Corneal​IS​Value,FL,1,,00460224
"(0046,0227)",Analyzed Area,Analyzed​Area,FL,1,,00460227
"(0046,0230)",Surface Regularity Index,Surface​Regularity​Index,FL,1,,00460230
"(0046,0232)",Surface Asymmetry Index,Surface​Asymmetry​Index,FL,1,,00460232
"(0046,0234)",Corneal Eccentricity Index,Corneal​Eccentricity​Index,FL,1,,00460234
"(0046,0236)",Keratoconus Prediction Index,Keratoconus​Prediction​Index,FL,1,,00460236
"(0046,0238)",Decimal Potential Visual Acuity,Decimal​Potential​Visual​Acuity,FL,1,,00460238
"(0046,0242)",Corneal Topography Map Quality Evaluation,Corneal​Topography​Map​Quality​Evaluation,CS,1,,00460242
"(0046,0244)",Source Image Corneal Processed Data Sequence,Source​Image​Corneal​Processed​Data​Sequence,SQ,1,,00460244
"(0046,0247)",Corneal Point Location,Corneal​Point​Location,FL,3,,00460247
"(0046,0248)",Corneal Point Estimated,Corneal​Point​Estimated,CS,1,,00460248
"(0046,0249)",Axial Power,Axial​Power,FL,1,,00460249
"(0046,0250)",Tangential Power,Tangential​Power,FL,1,,00460250
"(0046,0251)",Refractive Power,Refractive​Power,FL,1,,00460251
"(0046,0252)",Relative Elevation,Relative​Elevation,FL,1,,00460252
"(0046,0253)",Corneal Wavefront,Corneal​Wavefront,FL,1,,00460253
"(0048,0001)",Imaged Volume Width,Imaged​Volume​Width,FL,1,,00480001
"(0048,0002)",Imaged Volume Height,Imaged​Volume​Height,FL,1,,00480002
"(0048,0003)",Imaged Volume Depth,Imaged​Volume​Depth,FL,1,,00480003
"(0048,0006)",Total Pixel Matrix Columns,Total​Pixel​Matrix​Columns,UL,1,,00480006
"(0048,0007)",Total Pixel Matrix Rows,Total​Pixel​Matrix​Rows,UL,1,,00480007
"(0048,0008)",Total Pixel Matrix Origin Sequence,Total​Pixel​Matrix​Origin​Sequence,SQ,1,,00480008
"(0048,0010)",Specimen Label in Image,Specimen​Label​In​Image,CS,1,,00480010
"(0048,0011)",Focus Method,Focus​Method,CS,1,,00480011
"(0048,0012)",Extended Depth of Field,Extended​Depth​Of​Field,CS,1,,00480012
"(0048,0013)",Number of Focal Planes,Number​Of​Focal​Planes,US,1,,00480013
"(0048,0014)",Distance Between Focal Planes,Distance​Between​Focal​Planes,FL,1,,00480014
"(0048,0015)",Recommended Absent Pixel CIELab Value,Recommended​Absent​Pixel​CIE​Lab​Value,US,3,,00480015
"(0048,0100)",Illuminator Type Code Sequence,Illuminator​Type​Code​Sequence,SQ,1,,00480100
"(0048,0102)",Image Orientation (Slide),Image​Orientation​Slide,DS,6,,00480102
"(0048,0105)",Optical Path Sequence,Optical​Path​Sequence,SQ,1,,00480105
"(0048,0106)",Optical Path Identifier,Optical​Path​Identifier,SH,1,,00480106
"(0048,0107)",Optical Path Description,Optical​Path​Description,ST,1,,00480107
"(0048,0108)",Illumination Color Code Sequence,Illumination​Color​Code​Sequence,SQ,1,,00480108
"(0048,0110)",Specimen Reference Sequence,Specimen​Reference​Sequence,SQ,1,,00480110
"(0048,0111)",Condenser Lens Power,Condenser​Lens​Power,DS,1,,00480111
"(0048,0112)",Objective Lens Power,Objective​Lens​Power,DS,1,,00480112
"(0048,0113)",Objective Lens Numerical Aperture,Objective​Lens​Numerical​Aperture,DS,1,,00480113
"(0048,0114)",Confocal Mode,Confocal​Mode,CS,1,,00480114
"(0048,0115)",Tissue Location,Tissue​Location,CS,1,,00480115
"(0048,0116)",Confocal Microscopy Image Frame Type Sequence,Confocal​Microscopy​Image​Frame​Type​Sequence,SQ,1,,00480116
"(0048,0117)",Image Acquisition Depth,Image​Acquisition​Depth,FD,1,,00480117
"(0048,0120)",Palette Color Lookup Table Sequence,Palette​Color​Lookup​Table​Sequence,SQ,1,,00480120
"(0048,0200)",Referenced Image Navigation Sequence,Referenced​Image​Navigation​Sequence,SQ,1,RET (2021c),00480200
"(0048,0201)",Top Left Hand Corner of Localizer Area,Top​Left​Hand​Corner​Of​Localizer​Area,US,2,RET (2021c),00480201
"(0048,0202)",Bottom Right Hand Corner of Localizer Area,Bottom​Right​Hand​Corner​Of​Localizer​Area,US,2,RET (2021c),00480202
"(0048,0207)",Optical Path Identification Sequence,Optical​Path​Identification​Sequence,SQ,1,,00480207
"(0048,021A)",Plane Position (Slide) Sequence,Plane​Position​Slide​Sequence,SQ,1,,0048021A
"(0048,021E)",Column Position In Total Image Pixel Matrix,Column​Position​In​Total​Image​Pixel​Matrix,SL,1,,0048021E
"(0048,021F)",Row Position In Total Image Pixel Matrix,Row​Position​In​Total​Image​Pixel​Matrix,SL,1,,0048021F
"(0048,0301)",Pixel Origin Interpretation,Pixel​Origin​Interpretation,CS,1,,00480301
"(0048,0302)",Number of Optical Paths,Number​Of​Optical​Paths,UL,1,,00480302
"(0048,0303)",Total Pixel Matrix Focal Planes,Total​Pixel​Matrix​Focal​Planes,UL,1,,00480303
"(0050,0004)",Calibration Image,Calibration​Image,CS,1,,00500004
"(0050,0010)",Device Sequence,Device​Sequence,SQ,1,,00500010
"(0050,0012)",Container Component Type Code Sequence,Container​Component​Type​Code​Sequence,SQ,1,,00500012
"(0050,0013)",Container Component Thickness,Container​Component​Thickness,FD,1,,00500013
"(0050,0014)",Device Length,Device​Length,DS,1,,00500014
"(0050,0015)",Container Component Width,Container​Component​Width,FD,1,,00500015
"(0050,0016)",Device Diameter,Device​Diameter,DS,1,,00500016
"(0050,0017)",Device Diameter Units,Device​Diameter​Units,CS,1,,00500017
"(0050,0018)",Device Volume,Device​Volume,DS,1,,00500018
"(0050,0019)",Inter-Marker Distance,Inter​Marker​Distance,DS,1,,00500019
"(0050,001A)",Container Component Material,Container​Component​Material,CS,1,,0050001A
"(0050,001B)",Container Component ID,Container​Component​ID,LO,1,,0050001B
"(0050,001C)",Container Component Length,Container​Component​Length,FD,1,,0050001C
"(0050,001D)",Container Component Diameter,Container​Component​Diameter,FD,1,,0050001D
"(0050,001E)",Container Component Description,Container​Component​Description,LO,1,,0050001E
"(0050,0020)",Device Description,Device​Description,LO,1,,00500020
"(0050,0021)",Long Device Description,Long​Device​Description,ST,1,,00500021
"(0052,0001)",Contrast/Bolus Ingredient Percent by Volume,Contrast​Bolus​Ingredient​Percent​By​Volume,FL,1,,00520001
"(0052,0002)",OCT Focal Distance,OCT​Focal​Distance,FD,1,,00520002
"(0052,0003)",Beam Spot Size,Beam​Spot​Size,FD,1,,00520003
"(0052,0004)",Effective Refractive Index,Effective​Refractive​Index,FD,1,,00520004
"(0052,0006)",OCT Acquisition Domain,OCT​Acquisition​Domain,CS,1,,00520006
"(0052,0007)",OCT Optical Center Wavelength,OCT​Optical​Center​Wavelength,FD,1,,00520007
"(0052,0008)",Axial Resolution,Axial​Resolution,FD,1,,00520008
"(0052,0009)",Ranging Depth,Ranging​Depth,FD,1,,00520009
"(0052,0011)",A-line Rate,A​Line​Rate,FD,1,,00520011
"(0052,0012)",A-lines Per Frame,A​Lines​Per​Frame,US,1,,00520012
"(0052,0013)",Catheter Rotational Rate,Catheter​Rotational​Rate,FD,1,,00520013
"(0052,0014)",A-line Pixel Spacing,A​Line​Pixel​Spacing,FD,1,,00520014
"(0052,0016)",Mode of Percutaneous Access Sequence,Mode​Of​Percutaneous​Access​Sequence,SQ,1,,00520016
"(0052,0025)",Intravascular OCT Frame Type Sequence,Intravascular​OCT​Frame​Type​Sequence,SQ,1,,00520025
"(0052,0026)",OCT Z Offset Applied,OCTZ​Offset​Applied,CS,1,,00520026
"(0052,0027)",Intravascular Frame Content Sequence,Intravascular​Frame​Content​Sequence,SQ,1,,00520027
"(0052,0028)",Intravascular Longitudinal Distance,Intravascular​Longitudinal​Distance,FD,1,,00520028
"(0052,0029)",Intravascular OCT Frame Content Sequence,Intravascular​OCT​Frame​Content​Sequence,SQ,1,,00520029
"(0052,0030)",OCT Z Offset Correction,OCTZ​Offset​Correction,SS,1,,00520030
"(0052,0031)",Catheter Direction of Rotation,Catheter​Direction​Of​Rotation,CS,1,,00520031
"(0052,0033)",Seam Line Location,Seam​Line​Location,FD,1,,00520033
"(0052,0034)",First A-line Location,First​A​Line​Location,FD,1,,00520034
"(0052,0036)",Seam Line Index,Seam​Line​Index,US,1,,00520036
"(0052,0038)",Number of Padded A-lines,Number​Of​Padded​ALines,US,1,,00520038
"(0052,0039)",Interpolation Type,Interpolation​Type,CS,1,,00520039
"(0052,003A)",Refractive Index Applied,Refractive​Index​Applied,CS,1,,0052003A
"(0054,0010)",Energy Window Vector,Energy​Window​Vector,US,1-n,,00540010
"(0054,0011)",Number of Energy Windows,Number​Of​Energy​Windows,US,1,,00540011
"(0054,0012)",Energy Window Information Sequence,Energy​Window​Information​Sequence,SQ,1,,00540012
"(0054,0013)",Energy Window Range Sequence,Energy​Window​Range​Sequence,SQ,1,,00540013
"(0054,0014)",Energy Window Lower Limit,Energy​Window​Lower​Limit,DS,1,,00540014
"(0054,0015)",Energy Window Upper Limit,Energy​Window​Upper​Limit,DS,1,,00540015
"(0054,0016)",Radiopharmaceutical Information Sequence,Radio​pharmaceutical​Information​Sequence,SQ,1,,00540016
"(0054,0017)",Residual Syringe Counts,Residual​Syringe​Counts,IS,1,,00540017
"(0054,0018)",Energy Window Name,Energy​Window​Name,SH,1,,00540018
"(0054,0020)",Detector Vector,Detector​Vector,US,1-n,,00540020
"(0054,0021)",Number of Detectors,Number​Of​Detectors,US,1,,00540021
"(0054,0022)",Detector Information Sequence,Detector​Information​Sequence,SQ,1,,00540022
"(0054,0030)",Phase Vector,Phase​Vector,US,1-n,,00540030
"(0054,0031)",Number of Phases,Number​Of​Phases,US,1,,00540031
"(0054,0032)",Phase Information Sequence,Phase​Information​Sequence,SQ,1,,00540032
"(0054,0033)",Number of Frames in Phase,Number​Of​Frames​In​Phase,US,1,,00540033
"(0054,0036)",Phase Delay,Phase​Delay,IS,1,,00540036
"(0054,0038)",Pause Between Frames,Pause​Between​Frames,IS,1,,00540038
"(0054,0039)",Phase Description,Phase​Description,CS,1,,00540039
"(0054,0050)",Rotation Vector,Rotation​Vector,US,1-n,,00540050
"(0054,0051)",Number of Rotations,Number​Of​Rotations,US,1,,00540051
"(0054,0052)",Rotation Information Sequence,Rotation​Information​Sequence,SQ,1,,00540052
"(0054,0053)",Number of Frames in Rotation,Number​Of​Frames​In​Rotation,US,1,,00540053
"(0054,0060)",R-R Interval Vector,RR​Interval​Vector,US,1-n,,00540060
"(0054,0061)",Number of R-R Intervals,Number​Of​RR​Intervals,US,1,,00540061
"(0054,0062)",Gated Information Sequence,Gated​Information​Sequence,SQ,1,,00540062
"(0054,0063)",Data Information Sequence,Data​Information​Sequence,SQ,1,,00540063
"(0054,0070)",Time Slot Vector,Time​Slot​Vector,US,1-n,,00540070
"(0054,0071)",Number of Time Slots,Number​Of​Time​Slots,US,1,,00540071
"(0054,0072)",Time Slot Information Sequence,Time​Slot​Information​Sequence,SQ,1,,00540072
"(0054,0073)",Time Slot Time,Time​Slot​Time,DS,1,,00540073
"(0054,0080)",Slice Vector,Slice​Vector,US,1-n,,00540080
"(0054,0081)",Number of Slices,Number​Of​Slices,US,1,,00540081
"(0054,0090)",Angular View Vector,Angular​View​Vector,US,1-n,,00540090
"(0054,0100)",Time Slice Vector,Time​Slice​Vector,US,1-n,,00540100
"(0054,0101)",Number of Time Slices,Number​Of​Time​Slices,US,1,,00540101
"(0054,0200)",Start Angle,Start​Angle,DS,1,,00540200
"(0054,0202)",Type of Detector Motion,Type​Of​Detector​Motion,CS,1,,00540202
"(0054,0210)",Trigger Vector,Trigger​Vector,IS,1-n,,00540210
"(0054,0211)",Number of Triggers in Phase,Number​Of​Triggers​In​Phase,US,1,,00540211
"(0054,0220)",View Code Sequence,View​Code​Sequence,SQ,1,,00540220
"(0054,0222)",View Modifier Code Sequence,View​Modifier​Code​Sequence,SQ,1,,00540222
"(0054,0300)",Radionuclide Code Sequence,Radionuclide​Code​Sequence,SQ,1,,00540300
"(0054,0302)",Administration Route Code Sequence,Administration​Route​Code​Sequence,SQ,1,,00540302
"(0054,0304)",Radiopharmaceutical Code Sequence,Radio​pharmaceutical​Code​Sequence,SQ,1,,00540304
"(0054,0306)",Calibration Data Sequence,Calibration​Data​Sequence,SQ,1,,00540306
"(0054,0308)",Energy Window Number,Energy​Window​Number,US,1,,00540308
"(0054,0400)",Image ID,Image​ID,SH,1,,00540400
"(0054,0410)",Patient Orientation Code Sequence,Patient​Orientation​Code​Sequence,SQ,1,,00540410
"(0054,0412)",Patient Orientation Modifier Code Sequence,Patient​Orientation​Modifier​Code​Sequence,SQ,1,,00540412
"(0054,0414)",Patient Gantry Relationship Code Sequence,Patient​Gantry​Relationship​Code​Sequence,SQ,1,,00540414
"(0054,0500)",Slice Progression Direction,Slice​Progression​Direction,CS,1,,00540500
"(0054,0501)",Scan Progression Direction,Scan​Progression​Direction,CS,1,,00540501
"(0054,1000)",Series Type,Series​Type,CS,2,,00541000
"(0054,1001)",Units,Units,CS,1,,00541001
"(0054,1002)",Counts Source,Counts​Source,CS,1,,00541002
"(0054,1004)",Reprojection Method,Reprojection​Method,CS,1,,00541004
"(0054,1006)",SUV Type,SUV​Type,CS,1,,00541006
"(0054,1100)",Randoms Correction Method,Randoms​Correction​Method,CS,1,,00541100
"(0054,1101)",Attenuation Correction Method,Attenuation​Correction​Method,LO,1,,00541101
"(0054,1102)",Decay Correction,Decay​Correction,CS,1,,00541102
"(0054,1103)",Reconstruction Method,Reconstruction​Method,LO,1,,00541103
"(0054,1104)",Detector Lines of Response Used,Detector​Lines​Of​Response​Used,LO,1,,00541104
"(0054,1105)",Scatter Correction Method,Scatter​Correction​Method,LO,1,,00541105
"(0054,1200)",Axial Acceptance,Axial​Acceptance,DS,1,,00541200
"(0054,1201)",Axial Mash,Axial​Mash,IS,2,,00541201
"(0054,1202)",Transverse Mash,Transverse​Mash,IS,1,,00541202
"(0054,1203)",Detector Element Size,Detector​Element​Size,DS,2,,00541203
"(0054,1210)",Coincidence Window Width,Coincidence​Window​Width,DS,1,,00541210
"(0054,1220)",Secondary Counts Type,Secondary​Counts​Type,CS,1-n,,00541220
"(0054,1300)",Frame Reference Time,Frame​Reference​Time,DS,1,,00541300
