,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
4677,2128104678,Equipment Reference Point Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0678,19930101,20991231,
4678,2128104679,RT Beam Limiting Device Angle,Measurement,DICOM,DICOM Attributes,,300A0679,19930101,20991231,
4679,2128104680,Source Roll Angle,Measurement,DICOM,DICOM Attributes,,300A067A,19930101,20991231,
4680,2128104681,Radiation Generation​Mode Sequence,Measurement,DICOM,DICOM Attributes,,300A067B,19930101,20991231,
4681,2128104682,Radiation Generation​Mode Label,Measurement,DICOM,DICOM Attributes,,300A067C,19930101,20991231,
4682,2128104683,Radiation Generation​Mode Description,Measurement,DICOM,DICOM Attributes,,300A067D,19930101,20991231,
4683,2128104684,Radiation Generation​Mode Machine Code Sequence,Measurement,DICOM,DICOM Attributes,,300A067E,19930101,20991231,
4684,2128104685,Radiation Type Code Sequence,Measurement,DICOM,DICOM Attributes,,300A067F,19930101,20991231,
4685,2128104686,Nominal Energy,Measurement,DICOM,DICOM Attributes,,300A0680,19930101,20991231,
4686,2128104687,Minimum Nominal Energy,Measurement,DICOM,DICOM Attributes,,300A0681,19930101,20991231,
4687,2128104688,Maximum Nominal Energy,Measurement,DICOM,DICOM Attributes,,300A0682,19930101,20991231,
4688,2128104689,Radiation Fluence Modifier Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0683,19930101,20991231,
4689,2128104690,Energy Unit Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0684,19930101,20991231,
4690,2128104691,Number of Radiation Generation​Modes,Measurement,DICOM,DICOM Attributes,,300A0685,19930101,20991231,
4691,2128104692,Patient Support Devices Sequence,Measurement,DICOM,DICOM Attributes,,300A0686,19930101,20991231,
4692,2128104693,Number of Patient Support Devices,Measurement,DICOM,DICOM Attributes,,300A0687,19930101,20991231,
4693,2128104694,RT Beam Modifier Definition Distance,Measurement,DICOM,DICOM Attributes,,300A0688,19930101,20991231,
4694,2128104695,Beam Area Limit Sequence,Measurement,DICOM,DICOM Attributes,,300A0689,19930101,20991231,
4695,2128104696,Referenced RT Prescription Sequence,Measurement,DICOM,DICOM Attributes,,300A068A,19930101,20991231,
4696,2128104697,Dose Value Interpretation,Measurement,DICOM,DICOM Attributes,,300A068B,19930101,20991231,
4697,2128104698,Treatment Session UID,Measurement,DICOM,DICOM Attributes,,300A0700,19930101,20991231,
4698,2128104699,RT Radiation Usage,Measurement,DICOM,DICOM Attributes,,300A0701,19930101,20991231,
4699,2128104700,Referenced RT Radiation Set Sequence,Measurement,DICOM,DICOM Attributes,,300A0702,19930101,20991231,
4700,2128104701,Referenced RT Radiation Record Sequence,Measurement,DICOM,DICOM Attributes,,300A0703,19930101,20991231,
4701,2128104702,RT Radiation Set Delivery Number,Measurement,DICOM,DICOM Attributes,,300A0704,19930101,20991231,
4702,2128104703,Clinical Fraction Number,Measurement,DICOM,DICOM Attributes,,300A0705,19930101,20991231,
4703,2128104704,RT Treatment Fraction Completion Status,Measurement,DICOM,DICOM Attributes,,300A0706,19930101,20991231,
4704,2128104705,RT Radiation Set Usage,Measurement,DICOM,DICOM Attributes,,300A0707,19930101,20991231,
4705,2128104706,Treatment Delivery Continuation Flag,Measurement,DICOM,DICOM Attributes,,300A0708,19930101,20991231,
4706,2128104707,Treatment Record Content Origin,Measurement,DICOM,DICOM Attributes,,300A0709,19930101,20991231,
4707,2128104708,RT Treatment Termination Status,Measurement,DICOM,DICOM Attributes,,300A0714,19930101,20991231,
4708,2128104709,RT Treatment Termination Reason Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0715,19930101,20991231,
4709,2128104710,Machine-Specific Treatment Termination Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0716,19930101,20991231,
4710,2128104711,RT Radiation Salvage Record Control Point Sequence,Measurement,DICOM,DICOM Attributes,,300A0722,19930101,20991231,
4711,2128104712,Starting Meterset Value Known Flag,Measurement,DICOM,DICOM Attributes,,300A0723,19930101,20991231,
4712,2128104713,Treatment Termination Description,Measurement,DICOM,DICOM Attributes,,300A0730,19930101,20991231,
4713,2128104714,Treatment Tolerance Violation Sequence,Measurement,DICOM,DICOM Attributes,,300A0731,19930101,20991231,
4714,2128104715,Treatment Tolerance Violation Category,Measurement,DICOM,DICOM Attributes,,300A0732,19930101,20991231,
4715,2128104716,Treatment Tolerance Violation Attribute Sequence,Measurement,DICOM,DICOM Attributes,,300A0733,19930101,20991231,
4716,2128104717,Treatment Tolerance Violation Description,Measurement,DICOM,DICOM Attributes,,300A0734,19930101,20991231,
4717,2128104718,Treatment Tolerance Violation Identification,Measurement,DICOM,DICOM Attributes,,300A0735,19930101,20991231,
4718,2128104719,Treatment Tolerance Violation DateTime,Measurement,DICOM,DICOM Attributes,,300A0736,19930101,20991231,
4719,2128104720,Recorded RT Control Point DateTime,Measurement,DICOM,DICOM Attributes,,300A073A,19930101,20991231,
4720,2128104721,Referenced Radiation RT Control Point Index,Measurement,DICOM,DICOM Attributes,,300A073B,19930101,20991231,
4721,2128104722,Alternate Value Sequence,Measurement,DICOM,DICOM Attributes,,300A073E,19930101,20991231,
4722,2128104723,Confirmation Sequence,Measurement,DICOM,DICOM Attributes,,300A073F,19930101,20991231,
4723,2128104724,Interlock Sequence,Measurement,DICOM,DICOM Attributes,,300A0740,19930101,20991231,
4724,2128104725,Interlock DateTime,Measurement,DICOM,DICOM Attributes,,300A0741,19930101,20991231,
4725,2128104726,Interlock Description,Measurement,DICOM,DICOM Attributes,,300A0742,19930101,20991231,
4726,2128104727,Interlock Originating Device Sequence,Measurement,DICOM,DICOM Attributes,,300A0743,19930101,20991231,
4727,2128104728,Interlock Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0744,19930101,20991231,
4728,2128104729,Interlock Resolution Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0745,19930101,20991231,
4729,2128104730,Interlock Resolution User Sequence,Measurement,DICOM,DICOM Attributes,,300A0746,19930101,20991231,
4730,2128104731,Override DateTime,Measurement,DICOM,DICOM Attributes,,300A0760,19930101,20991231,
4731,2128104732,Treatment Tolerance Violation Type Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0761,19930101,20991231,
4732,2128104733,Treatment Tolerance Violation Cause Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0762,19930101,20991231,
4733,2128104734,Measured Meterset to Dose Mapping Sequence,Measurement,DICOM,DICOM Attributes,,300A0772,19930101,20991231,
4734,2128104735,Referenced Expected In-Vivo Measurement Value Index,Measurement,DICOM,DICOM Attributes,,300A0773,19930101,20991231,
4735,2128104736,Dose Measurement Device Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0774,19930101,20991231,
4736,2128104737,Additional Parameter Recording Instance Sequence,Measurement,DICOM,DICOM Attributes,,300A0780,19930101,20991231,
4737,2128104738,Interlock Origin Description,Measurement,DICOM,DICOM Attributes,,300A0783,19930101,20991231,
4738,2128104739,RT Patient Position Scope Sequence,Measurement,DICOM,DICOM Attributes,,300A0784,19930101,20991231,
4739,2128104740,Referenced Treatment Position Group UID,Measurement,DICOM,DICOM Attributes,,300A0785,19930101,20991231,
4740,2128104741,Radiation Order Index,Measurement,DICOM,DICOM Attributes,,300A0786,19930101,20991231,
4741,2128104742,Omitted Radiation Sequence,Measurement,DICOM,DICOM Attributes,,300A0787,19930101,20991231,
4742,2128104743,Reason for Omission Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0788,19930101,20991231,
4743,2128104744,RT Delivery Start Patient Position Sequence,Measurement,DICOM,DICOM Attributes,,300A0789,19930101,20991231,
4744,2128104745,RT Treatment Preparation Patient Position Sequence,Measurement,DICOM,DICOM Attributes,,300A078A,19930101,20991231,
4745,2128104746,Referenced RT Treatment Preparation Sequence,Measurement,DICOM,DICOM Attributes,,300A078B,19930101,20991231,
4746,2128104747,Referenced Patient Setup Photo Sequence,Measurement,DICOM,DICOM Attributes,,300A078C,19930101,20991231,
4747,2128104748,Patient Treatment Preparation Method Code Sequence,Measurement,DICOM,DICOM Attributes,,300A078D,19930101,20991231,
4748,2128104749,Patient Treatment Preparation Procedure Parameter Description,Measurement,DICOM,DICOM Attributes,,300A078E,19930101,20991231,
4749,2128104750,Patient Treatment Preparation Device Sequence,Measurement,DICOM,DICOM Attributes,,300A078F,19930101,20991231,
4750,2128104751,Patient Treatment Preparation Procedure Sequence,Measurement,DICOM,DICOM Attributes,,300A0790,19930101,20991231,
4751,2128104752,Patient Treatment Preparation Procedure Code Sequence,Measurement,DICOM,DICOM Attributes,,300A0791,19930101,20991231,
4752,2128104753,Patient Treatment Preparation Method Description,Measurement,DICOM,DICOM Attributes,,300A0792,19930101,20991231,
4753,2128104754,Patient Treatment Preparation Procedure Parameter Sequence,Measurement,DICOM,DICOM Attributes,,300A0793,19930101,20991231,
4754,2128104755,Patient Setup Photo Description,Measurement,DICOM,DICOM Attributes,,300A0794,19930101,20991231,
4755,2128104756,Patient Treatment Preparation Procedure Index,Measurement,DICOM,DICOM Attributes,,300A0795,19930101,20991231,
4756,2128104757,Referenced Patient Setup Procedure Index,Measurement,DICOM,DICOM Attributes,,300A0796,19930101,20991231,
4757,2128104758,RT Radiation Task Sequence,Measurement,DICOM,DICOM Attributes,,300A0797,19930101,20991231,
4758,2128104759,RT Patient Position Displacement Sequence,Measurement,DICOM,DICOM Attributes,,300A0798,19930101,20991231,
4759,2128104760,RT Patient Position Sequence,Measurement,DICOM,DICOM Attributes,,300A0799,19930101,20991231,
4760,2128104761,Displacement Reference Label,Measurement,DICOM,DICOM Attributes,,300A079A,19930101,20991231,
4761,2128104762,Displacement Matrix,Measurement,DICOM,DICOM Attributes,,300A079B,19930101,20991231,
4762,2128104763,Patient Support Displacement Sequence,Measurement,DICOM,DICOM Attributes,,300A079C,19930101,20991231,
4763,2128104764,Displacement Reference Location Code Sequence,Measurement,DICOM,DICOM Attributes,,300A079D,19930101,20991231,
4764,2128104765,RT Radiation Set Delivery Usage,Measurement,DICOM,DICOM Attributes,,300A079E,19930101,20991231,
4765,2128104766,Patient Treatment Preparation Sequence,Measurement,DICOM,DICOM Attributes,,300A079F,19930101,20991231,
4766,2128104767,Patient to Equipment Relationship Sequence,Measurement,DICOM,DICOM Attributes,,300A07A0,19930101,20991231,
4767,2128104768,Imaging Equipment to Treatment Delivery Device Relationship Sequence,Measurement,DICOM,DICOM Attributes,,300A07A1,19930101,20991231,
4768,2128104769,Referenced RT Plan Sequence,Measurement,DICOM,DICOM Attributes,,300C0002,19930101,20991231,
4769,2128104770,Referenced Beam Sequence,Measurement,DICOM,DICOM Attributes,,300C0004,19930101,20991231,
4770,2128104771,Referenced Beam Number,Measurement,DICOM,DICOM Attributes,,300C0006,19930101,20991231,
4771,2128104772,Referenced Reference Image Number,Measurement,DICOM,DICOM Attributes,,300C0007,19930101,20991231,
4772,2128104773,Start Cumulative Meterset Weight,Measurement,DICOM,DICOM Attributes,,300C0008,19930101,20991231,
4773,2128104774,End Cumulative Meterset Weight,Measurement,DICOM,DICOM Attributes,,300C0009,19930101,20991231,
4774,2128104775,Referenced Brachy Application Setup Sequence,Measurement,DICOM,DICOM Attributes,,300C000A,19930101,20991231,
4775,2128104776,Referenced Brachy Application Setup Number,Measurement,DICOM,DICOM Attributes,,300C000C,19930101,20991231,
4776,2128104777,Referenced Source Number,Measurement,DICOM,DICOM Attributes,,300C000E,19930101,20991231,
4777,2128104778,Referenced Fraction Group Sequence,Measurement,DICOM,DICOM Attributes,,300C0020,19930101,20991231,
4778,2128104779,Referenced Fraction Group Number,Measurement,DICOM,DICOM Attributes,,300C0022,19930101,20991231,
4779,2128104780,Referenced Verification Image Sequence,Measurement,DICOM,DICOM Attributes,,300C0040,19930101,20991231,
4780,2128104781,Referenced Reference Image Sequence,Measurement,DICOM,DICOM Attributes,,300C0042,19930101,20991231,
4781,2128104782,Referenced Dose Reference Sequence,Measurement,DICOM,DICOM Attributes,,300C0050,19930101,20991231,
4782,2128104783,Referenced Dose Reference Number,Measurement,DICOM,DICOM Attributes,,300C0051,19930101,20991231,
4783,2128104784,Brachy Referenced Dose Reference Sequence,Measurement,DICOM,DICOM Attributes,,300C0055,19930101,20991231,
4784,2128104785,Referenced Structure Set Sequence,Measurement,DICOM,DICOM Attributes,,300C0060,19930101,20991231,
4785,2128104786,Referenced Patient Setup Number,Measurement,DICOM,DICOM Attributes,,300C006A,19930101,20991231,
4786,2128104787,Referenced Dose Sequence,Measurement,DICOM,DICOM Attributes,,300C0080,19930101,20991231,
4787,2128104788,Referenced Tolerance Table Number,Measurement,DICOM,DICOM Attributes,,300C00A0,19930101,20991231,
4788,2128104789,Referenced Bolus Sequence,Measurement,DICOM,DICOM Attributes,,300C00B0,19930101,20991231,
4789,2128104790,Referenced Wedge Number,Measurement,DICOM,DICOM Attributes,,300C00C0,19930101,20991231,
4790,2128104791,Referenced Compensator Number,Measurement,DICOM,DICOM Attributes,,300C00D0,19930101,20991231,
4791,2128104792,Referenced Block Number,Measurement,DICOM,DICOM Attributes,,300C00E0,19930101,20991231,
4792,2128104793,Referenced Control Point Index,Measurement,DICOM,DICOM Attributes,,300C00F0,19930101,20991231,
4793,2128104794,Referenced Control Point Sequence,Measurement,DICOM,DICOM Attributes,,300C00F2,19930101,20991231,
4794,2128104795,Referenced Start Control Point Index,Measurement,DICOM,DICOM Attributes,,300C00F4,19930101,20991231,
4795,2128104796,Referenced Stop Control Point Index,Measurement,DICOM,DICOM Attributes,,300C00F6,19930101,20991231,
4796,2128104797,Referenced Range Shifter Number,Measurement,DICOM,DICOM Attributes,,300C0100,19930101,20991231,
4797,2128104798,Referenced Lateral Spreading Device Number,Measurement,DICOM,DICOM Attributes,,300C0102,19930101,20991231,
4798,2128104799,Referenced Range Modulator Number,Measurement,DICOM,DICOM Attributes,,300C0104,19930101,20991231,
4799,2128104800,Omitted Beam Task Sequence,Measurement,DICOM,DICOM Attributes,,300C0111,19930101,20991231,
4800,2128104801,Reason for Omission,Measurement,DICOM,DICOM Attributes,,300C0112,19930101,20991231,
4801,2128104802,Reason for Omission Description,Measurement,DICOM,DICOM Attributes,,300C0113,19930101,20991231,
4802,2128104803,Prescription Overview Sequence,Measurement,DICOM,DICOM Attributes,,300C0114,19930101,20991231,
4803,2128104804,Total Prescription Dose,Measurement,DICOM,DICOM Attributes,,300C0115,19930101,20991231,
4804,2128104805,Plan Overview Sequence,Measurement,DICOM,DICOM Attributes,,300C0116,19930101,20991231,
4805,2128104806,Plan Overview Index,Measurement,DICOM,DICOM Attributes,,300C0117,19930101,20991231,
4806,2128104807,Referenced Plan Overview Index,Measurement,DICOM,DICOM Attributes,,300C0118,19930101,20991231,
4807,2128104808,Number of Fractions Included,Measurement,DICOM,DICOM Attributes,,300C0119,19930101,20991231,
4808,2128104809,Dose Calibration Conditions Sequence,Measurement,DICOM,DICOM Attributes,,300C0120,19930101,20991231,
4809,2128104810,Absorbed Dose to Meterset Ratio,Measurement,DICOM,DICOM Attributes,,300C0121,19930101,20991231,
4810,2128104811,Delineated Radiation Field Size,Measurement,DICOM,DICOM Attributes,,300C0122,19930101,20991231,
4811,2128104812,Dose Calibration Conditions Verified Flag,Measurement,DICOM,DICOM Attributes,,300C0123,19930101,20991231,
4812,2128104813,Calibration Reference Point Depth,Measurement,DICOM,DICOM Attributes,,300C0124,19930101,20991231,
4813,2128104814,Gating Beam Hold Transition Sequence,Measurement,DICOM,DICOM Attributes,,300C0125,19930101,20991231,
4814,2128104815,Beam Hold Transition,Measurement,DICOM,DICOM Attributes,,300C0126,19930101,20991231,
4815,2128104816,Beam Hold Transition DateTime,Measurement,DICOM,DICOM Attributes,,300C0127,19930101,20991231,
4816,2128104817,Beam Hold Originating Device Sequence,Measurement,DICOM,DICOM Attributes,,300C0128,19930101,20991231,
4817,2128104818,Beam Hold Transition Trigger Source,Measurement,DICOM,DICOM Attributes,,300C0129,19930101,20991231,
4818,2128104819,Approval Status,Measurement,DICOM,DICOM Attributes,,300E0002,19930101,20991231,
4819,2128104820,Review Date,Measurement,DICOM,DICOM Attributes,,300E0004,19930101,20991231,
4820,2128104821,Review Time,Measurement,DICOM,DICOM Attributes,,300E0005,19930101,20991231,
4821,2128104822,Reviewer Name,Measurement,DICOM,DICOM Attributes,,300E0008,19930101,20991231,
4822,2128104823,Radiobiological Dose Effect Sequence,Measurement,DICOM,DICOM Attributes,,30100001,19930101,20991231,
4823,2128104824,Radiobiological Dose Effect Flag,Measurement,DICOM,DICOM Attributes,,30100002,19930101,20991231,
4824,2128104825,Effective Dose Calculation Method Category Code Sequence,Measurement,DICOM,DICOM Attributes,,30100003,19930101,20991231,
4825,2128104826,Effective Dose Calculation Method Code Sequence,Measurement,DICOM,DICOM Attributes,,30100004,19930101,20991231,
4826,2128104827,Effective Dose Calculation Method Description,Measurement,DICOM,DICOM Attributes,,30100005,19930101,20991231,
